id,type,links,attributes,relationships
9155545,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/9155545'},"{'default_sort': 7.224315538458848, 'product_name': 'G2 Marketing Solutions', 'is_public': False, 'slug': 'g2-marketing-solutions-review-9155545', 'percent_complete': 0.9032258064516129, 'star_rating': 4.0, 'title': 'Incredibly Useful Marketing Software', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'The customer support team is amazing. Once you learn all the bells and whistles, very effictive marketing tool, especiall the review campaigns that G2 can run on your behalf.'}, 'hate': {'text': 'What do you dislike about the product?', 'value': 'It can be overwhelming to learn all the features and to use the utizile them correctly.'}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'G2 is helping solve the problem of getting accurate feedback about your product and/or customer support. Can help identify strong and weakpoints from the feedback recieved. A'}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 6.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 5.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}}, 'verified_current_user': True, 'is_business_partner': True, 'review_source': 'Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': None, 'user_name': 'Verified User in Computer Software', 'user_image_url': 'icons/anonymous-avatar-blue.svg', 'country_name': None, 'regions': None, 'submitted_at': '2024-01-25T11:32:32.214-06:00', 'updated_at': '2024-01-25T11:32:32.260-06:00', 'moderated_at': '2024-01-29T02:06:08.173-06:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'declined', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9155545/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/9155545/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9155545/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/9155545/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9155545/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/9155545/answers'}}}"
9156674,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/9156674'},"{'default_sort': 7.051180190025956, 'product_name': 'G2 Marketing Solutions', 'is_public': False, 'slug': 'g2-marketing-solutions-review-9156674', 'percent_complete': 0.45454545454545453, 'star_rating': 4.0, 'title': 'Lots of options', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'Ability to highlight reviews based on filtered criteria'}, 'hate': {'text': 'What do you dislike about the product?', 'value': 'Wish suite profiles had badges and grids to promote'}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'Building market awareness'}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 6.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 6.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}}, 'verified_current_user': True, 'is_business_partner': True, 'review_source': 'Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': None, 'user_name': 'Verified User in Computer Software', 'user_image_url': 'icons/anonymous-avatar-purple.svg', 'country_name': None, 'regions': None, 'submitted_at': '2024-01-25T14:26:04.978-06:00', 'updated_at': '2024-01-25T14:26:05.030-06:00', 'moderated_at': '2024-01-29T02:05:49.476-06:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'declined', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9156674/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/9156674/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9156674/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/9156674/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9156674/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/9156674/answers'}}}"
9159026,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/9159026'},"{'default_sort': 7.610768226284972, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-9159026', 'percent_complete': 0.9454545454545454, 'star_rating': 4.5, 'title': 'Essential Tool for Building Trust in our Buying Process', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'The ability to launch review campaigns with ease, as well as to create customized landing pages and utilize widgets in our email marketing and website are very helpful in establishing ourselves as a market leader in our category. The G2 platform is intuitive, and the team is always willing to help make sure we are getting the most from our investment. The Chilipiper integration has also been a helpful tool to get new leads into our system quickly.'}, 'hate': {'text': 'What do you dislike about the product?', 'value': 'The only downside we experience with G2 is that there are not as many of our competitors that use it, so our category is not robust enough yet to have a report created, which would be a great marketing piece for us.'}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'G2 helps us get in front of new buyers who are looking for solutions like ours, and helps us build trust with those prospects since we are not the largest player in our space. G2 lets our customer voices shine!'}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 7.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 6.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}, 'ease_of_setup': {'text': 'Ease of Setup', 'value': 7.0}, 'ease_of_admin': {'text': 'Ease of Admin', 'value': 7.0}, 'ease_of_doing_business_with': {'text': 'Has the product been a good partner in doing business?', 'value': 7.0}}, 'verified_current_user': True, 'is_business_partner': False, 'review_source': 'Organic review. This review was written entirely without invitation or incentive from G2, a seller, or an affiliate.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': 'b0df7fa2-2346-4a86-9b92-06e955e0980a', 'user_name': 'Stephanie Schalow', 'user_image_url': 'https://lh3.googleusercontent.com/a-/AOh14GjUxB9ISp5cGuA8KyAamqidT_bcI2nSFKSKJiiv7g=s96-c', 'country_name': 'United States', 'regions': ['Americas', 'North America'], 'submitted_at': '2024-01-26T08:45:56.642-06:00', 'updated_at': '2024-01-26T08:45:56.671-06:00', 'moderated_at': '2024-01-29T21:07:17.894-06:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'declined', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9159026/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/9159026/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9159026/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/9159026/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9159026/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/9159026/answers'}}}"
9160066,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/9160066'},"{'default_sort': 7.611131550347449, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-9160066', 'percent_complete': 0.5967741935483871, 'star_rating': 4.0, 'title': 'G2 Takes Work off my Hands', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': ""For me the value G2 adds is having Greg from their team be our consultant. Ultimatelly his ability to understand our product and pitch ideas for campaigns is where the value is for us. Obviously, there is a lot that the platform does to help drive people researching CAD products to our site. But ultimatelly its the consulting service that makes a big difference on why I enjoy using the tool, it's a partnership for success.""}, 'hate': {'text': 'What do you dislike about the product?', 'value': 'My biggest concern is that the leads we are sourcing are not converting at the rate that we would like them to convert, and that is a pity. But we have seen better performance since we modulated our strategy, so I do hope that the trend will stay possitive.'}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'They take work off my hands with user traffic and management. Provide a thrid party channel for people to research Onshape through and submit reviews. As a B2B organization this is critical to our success.'}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 5.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 6.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}, 'ease_of_admin': {'text': 'Ease of Admin', 'value': 5.0}, 'ease_of_doing_business_with': {'text': 'Has the product been a good partner in doing business?', 'value': 6.0}}, 'verified_current_user': True, 'is_business_partner': False, 'review_source': 'Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': '74832cb0-065e-4a57-97cb-76ce6c26ed35', 'user_name': 'Ignacio Martos', 'user_image_url': 'https://images.g2crowd.com/uploads/avatar/image/2004946/thumb_square_51f7780c5fc410955483b92f20129114.png', 'country_name': 'United States', 'regions': ['Americas', 'North America'], 'submitted_at': '2024-01-26T14:04:25.389-06:00', 'updated_at': '2024-01-26T14:04:25.451-06:00', 'moderated_at': '2024-01-29T02:04:19.106-06:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'accepted', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9160066/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/9160066/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9160066/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/9160066/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9160066/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/9160066/answers'}}}"
9160299,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/9160299'},"{'default_sort': 7.234572213438104, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-9160299', 'percent_complete': 0.9142857142857143, 'star_rating': 3.0, 'title': 'intent signals for LinkedIn for paid ad audience development plus Slack integration', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'Integrations with tools we already use; intent signals against poor reviews for competitors'}, 'hate': {'text': 'What do you dislike about the product?', 'value': 'Not enough granularity to weed out the mostly junk signals we get; i.e ""property managetemnt\' software when we need ""commercial property management\''}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'none yet'}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 2.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 5.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}}, 'verified_current_user': True, 'is_business_partner': True, 'review_source': 'Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': '6a75bda5-91c5-485f-99fc-dcc201f58431', 'user_name': 'Tara Faulkner', 'user_image_url': None, 'country_name': 'United States', 'regions': ['Americas', 'North America'], 'submitted_at': '2024-01-26T15:38:30.675-06:00', 'updated_at': '2024-01-26T15:38:30.743-06:00', 'moderated_at': '2024-01-29T02:02:50.986-06:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'declined', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9160299/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/9160299/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9160299/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/9160299/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9160299/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/9160299/answers'}}}"
9160307,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/9160307'},"{'default_sort': 7.087908721983036, 'product_name': 'G2 Marketing Solutions', 'is_public': False, 'slug': 'g2-marketing-solutions-review-9160307', 'percent_complete': 0.8076923076923077, 'star_rating': 4.0, 'title': 'Lots of opportunities to benefit from reviews!', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'What I like best are the various ways to promote ones reviews. Reference pages, testimonials, widgets, etc. Getting reviews seen beyond the G2 site as well as on it is what turns the dial.'}, 'hate': {'text': 'What do you dislike about the product?', 'value': ""Because it's a robust platform, there are many features and it can take a while to learn to navigate quickly and easily.""}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'Helping us generate more product reviews and improve our ranking among competitors.'}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 6.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 5.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}, 'ease_of_admin': {'text': 'Ease of Admin', 'value': 5.0}, 'ease_of_doing_business_with': {'text': 'Has the product been a good partner in doing business?', 'value': 7.0}}, 'verified_current_user': False, 'is_business_partner': True, 'review_source': 'Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': None, 'user_name': 'Verified User in Information Technology and Services', 'user_image_url': 'icons/anonymous-avatar-blue.svg', 'country_name': None, 'regions': None, 'submitted_at': '2024-01-26T15:41:17.200-06:00', 'updated_at': '2024-01-26T15:41:17.251-06:00', 'moderated_at': '2024-01-29T02:02:01.728-06:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'accepted', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9160307/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/9160307/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9160307/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/9160307/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9160307/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/9160307/answers'}}}"
9160324,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/9160324'},"{'default_sort': 7.29125823558625, 'product_name': 'G2 Marketing Solutions', 'is_public': False, 'slug': 'g2-marketing-solutions-review-9160324', 'percent_complete': 0.7962962962962963, 'star_rating': 4.5, 'title': 'Great tool for customer insights', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'The simplicity of capturing customer reviews and VOC insisght is highly valuable, as our customers have many competing prioroties in their day. The interface and UX is simple on both ends - for reviewers and account admins. G2 offers robust analytics from review campaign data to buyer intent, and I appreciate the  ability to input custom questions to gather additional decision-making data from our customers.'}, 'hate': {'text': 'What do you dislike about the product?', 'value': ""The review approval process is a bit rigid. I'd appreciate the ability to review/approve/dispute reviews on our end, like we have with some other peer insight platforms.""}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'G2 is helping us solidify our reputation in the market as more and more cusomers turn to peer review sites. The ability to gain customer insight and identify customer for advocacy opportunities has been a huge bonus.'}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 7.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 6.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}, 'ease_of_setup': {'text': 'Ease of Setup', 'value': 7.0}, 'ease_of_admin': {'text': 'Ease of Admin', 'value': 6.0}, 'ease_of_doing_business_with': {'text': 'Has the product been a good partner in doing business?', 'value': 6.0}}, 'verified_current_user': False, 'is_business_partner': True, 'review_source': 'Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': None, 'user_name': 'Verified User in Information Technology and Services', 'user_image_url': 'icons/anonymous-avatar-rorange.svg', 'country_name': None, 'regions': None, 'submitted_at': '2024-01-26T15:55:28.465-06:00', 'updated_at': '2024-01-26T15:55:28.548-06:00', 'moderated_at': '2024-01-29T02:01:14.084-06:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'declined', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9160324/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/9160324/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9160324/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/9160324/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9160324/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/9160324/answers'}}}"
9162053,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/9162053'},"{'default_sort': 7.369544089048905, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-9162053', 'percent_complete': 0.9387755102040817, 'star_rating': 4.5, 'title': 'Easy way to ask your customers what they think', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'Good support and suggestions to boost our visibility from our Account Manager. Admin portal is easy to use and shows some useful data.'}, 'hate': {'text': 'What do you dislike about the product?', 'value': ""Not easy to see all companies who feature in a higher position than us in the category league tables in the portal unless we're 5th or higher (eg where we're ranked 8th, I can see the top 4 ranked companies followed by us, but not who's 5th-7th)""}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'Helping our online visibility for potential customers'}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 6.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 6.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}, 'ease_of_setup': {'text': 'Ease of Setup', 'value': 6.0}, 'ease_of_admin': {'text': 'Ease of Admin', 'value': 6.0}, 'ease_of_doing_business_with': {'text': 'Has the product been a good partner in doing business?', 'value': 7.0}}, 'verified_current_user': True, 'is_business_partner': True, 'review_source': 'Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': 'c2e9cef3-ecf7-484c-bd5f-fee3d8ff8779', 'user_name': 'Nick Hudson', 'user_image_url': None, 'country_name': 'United Kingdom', 'regions': ['EMEA', 'Europe'], 'submitted_at': '2024-01-27T15:34:49.225-06:00', 'updated_at': '2024-01-27T15:34:49.261-06:00', 'moderated_at': '2024-01-29T02:24:37.782-06:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'accepted', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9162053/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/9162053/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9162053/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/9162053/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9162053/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/9162053/answers'}}}"
9163770,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/9163770'},"{'default_sort': 7.248310692363447, 'product_name': 'G2 Marketing Solutions', 'is_public': False, 'slug': 'g2-marketing-solutions-review-9163770', 'percent_complete': 0.8888888888888888, 'star_rating': 4.5, 'title': 'Great platform to get in depth user and market insights', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': ""I like how easy and intuitive is the platform to use. You can list your product and create an in depth profile, collect references and leads. The review generation capabilities are great and G2 provides various channels to do so. The CSM's and account owners are always propmt to respond to anything. The reports generation and badges let you understand the competitive market and tweak your offereings based on it. Highly recommend!""}, 'hate': {'text': 'What do you dislike about the product?', 'value': 'The reviews generation sometimes maybe not very genuine. Its is all about quantity and less about quality and in between that the authenticity of the review is sometimes lost.'}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'gives a detailed analysis of the competitive market and helps generate reviews from customers'}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 5.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 6.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 6.0}}, 'verified_current_user': False, 'is_business_partner': True, 'review_source': 'Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': None, 'user_name': 'Verified User in Information Technology and Services', 'user_image_url': 'icons/anonymous-avatar-blue.svg', 'country_name': None, 'regions': None, 'submitted_at': '2024-01-28T22:15:35.005-06:00', 'updated_at': '2024-01-28T22:15:35.042-06:00', 'moderated_at': '2024-01-29T02:25:22.372-06:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'accepted', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9163770/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/9163770/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9163770/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/9163770/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9163770/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/9163770/answers'}}}"
9167134,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/9167134'},"{'default_sort': 7.619288269665588, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-9167134', 'percent_complete': 0.7254901960784313, 'star_rating': 4.5, 'title': 'Great experience and service with G2 Marketing Solutions', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'As someone that inherited a G2 profile, the G2 team were excellent in getting me up to speed and offering solutions for a newbie like me. The platform is easy to use, but has all the data and features one might want from a review platform like G2.'}, 'hate': {'text': 'What do you dislike about the product?', 'value': 'I have no issues at this time. Only thing I note is that while we have a lot of reviews, there is a strong weight put to recent reviews and in my opinion not enough weight put on older reviews.'}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'Harnessing insights from our customers allows us to strategically position ourselves in the market and enhance our customer service. Also, tapping into G2 reviews supports me in achieving my advocacy goals, enabling the creation of unbiased testimonials and video reviews. For Demand Generation, having many high quality reviews is a great tool and resource for both inbound lead generation but also supporting our outbound efforts.'}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 6.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 6.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}, 'ease_of_admin': {'text': 'Ease of Admin', 'value': 6.0}, 'ease_of_doing_business_with': {'text': 'Has the product been a good partner in doing business?', 'value': 7.0}}, 'verified_current_user': True, 'is_business_partner': True, 'review_source': 'Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': 'dcd4d75b-67cf-41ff-93bf-c46ee330a7a0', 'user_name': 'Rommy Elabi', 'user_image_url': None, 'country_name': 'Canada', 'regions': ['Americas', 'North America'], 'submitted_at': '2024-01-31T13:14:27.248-06:00', 'updated_at': '2024-01-31T13:14:27.296-06:00', 'moderated_at': '2024-01-31T21:59:01.092-06:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'declined', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9167134/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/9167134/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9167134/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/9167134/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9167134/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/9167134/answers'}}}"
9169312,survey_responses,{'self': 'https://data.g2.com/api/v1/survey-responses/9169312'},"{'default_sort': 7.311856852334789, 'product_name': 'G2 Marketing Solutions', 'is_public': True, 'slug': 'g2-marketing-solutions-review-9169312', 'percent_complete': 0.9074074074074074, 'star_rating': 5.0, 'title': 'More eyes - more leads', 'comment_answers': {'love': {'text': 'What do you like best about the product?', 'value': 'A world-class customer support and success management team that will go the extra mile for you right from the start. The management of review campaigns and overall profile content is seamless and self-explanatory.'}, 'hate': {'text': 'What do you dislike about the product?', 'value': 'It would be nice to have some integration capabilities with the essential tier subscription.'}, 'benefits': {'text': 'What problems is the product solving and how is that benefiting you?', 'value': 'Improves overall product and brand visibility to B2B and B2C customers.'}}, 'secondary_answers': {'meets_requirements': {'text': 'Meets Requirements', 'value': 7.0}, 'ease_of_use': {'text': 'Ease of Use', 'value': 7.0}, 'quality_of_support': {'text': 'Quality of Support', 'value': 7.0}, 'ease_of_setup': {'text': 'Ease of Setup', 'value': 7.0}, 'ease_of_admin': {'text': 'Ease of Admin', 'value': 7.0}}, 'verified_current_user': True, 'is_business_partner': True, 'review_source': 'Invitation from G2. This reviewer was offered a nominal gift card as thank you for completing this review.', 'votes_up': 0, 'votes_down': 0, 'votes_total': 0, 'user_id': '3dc3bc60-57ea-44ae-818f-6e5667e9dc5f', 'user_name': 'Denis Komarov', 'user_image_url': 'https://lh3.googleusercontent.com/a/AATXAJw6gtJ3aK6HrkdU3-5gKd8Nx2ZNyFUWeOS4N1Zv=s96-c', 'country_name': 'Cyprus', 'regions': ['EMEA', 'Europe', 'Middle East & Africa'], 'submitted_at': '2024-01-31T02:04:04.973-06:00', 'updated_at': '2024-01-31T02:04:05.016-06:00', 'moderated_at': '2024-01-31T22:02:32.739-06:00', 'product_id': 'a7d324a4-06eb-4be2-ad8e-65938bce5fd5', 'reference_user_consent': 'declined', 'status': 'approved'}","{'product': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9169312/relationships/product', 'related': 'https://data.g2.com/api/v1/survey-responses/9169312/product'}}, 'questions': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9169312/relationships/questions', 'related': 'https://data.g2.com/api/v1/survey-responses/9169312/questions'}}, 'answers': {'links': {'self': 'https://data.g2.com/api/v1/survey-responses/9169312/relationships/answers', 'related': 'https://data.g2.com/api/v1/survey-responses/9169312/answers'}}}"
